ED_x,ED_y
38498.80149,430.0793382
38499.28687,429.5997034
38499.77202,429.1203997
38500.25692,428.641429
38500.74158,428.1627921
38501.226,427.684494
38501.7102,427.2065363
38502.19416,426.7289201
38502.6779,426.2516505
38503.16141,425.7747293
38503.6447,425.2981565
38504.12776,424.8219335
38504.61061,424.3460659
38505.09324,423.8705565
38505.57566,423.3954054
38506.05787,422.9206139
38506.53988,422.4461743
38507.02171,421.9720798
38507.50334,421.4983509
38507.98476,421.0249894
38508.46598,420.5520007
38508.94703,420.0793755
38509.4279,419.6071099
38509.90859,419.135227
38510.3891,418.6637317
38510.86943,418.1926266
38511.34958,417.7219175
38511.82957,417.2516111
38512.30939,416.78171
38512.78905,416.3122218
38513.26857,415.84316
38513.74795,415.3745346
38514.22721,414.9063528
38514.70634,414.4386227
38515.18537,413.9713567
38515.66429,413.504566
38516.14314,413.0382653
38516.62192,412.5724712
38517.10064,412.1072004
38517.57933,411.6424705
38518.05801,411.1783027
38518.53668,410.7147164
38519.01538,410.2517341
38519.49413,409.7893802
38519.97295,409.3276795
38520.45186,408.8666562
38520.93088,408.4063332
38521.41004,407.9467296
38521.88934,407.4878673
38522.36881,407.0297657
38522.84847,406.5724434
38523.32833,406.1159194
38523.8084,405.6602134
38524.28871,405.2053437
38524.76927,404.7513241
38525.25009,404.2981718
38525.73119,403.845904
38526.21257,403.3945337
38526.69425,402.9440766
38527.17624,402.4945481
38527.65856,402.0459593
38528.14121,401.5983225
38528.62419,401.1516477
38529.10752,400.7059491
38529.59121,400.2612426
38530.07528,399.8175443
38530.55973,399.3748692
38531.04458,398.9332338
38531.52985,398.4926598
38532.01554,398.0531694
38532.50168,397.6147804
38532.98828,397.1775137
38533.47536,396.7413927
38533.96293,396.30644
38534.451,395.8726746
38534.9396,395.4401179
38535.42874,395.0087902
38535.91843,394.5787154
38536.4087,394.1499041
38536.89959,393.7223734
38537.39107,393.2961634
38537.88318,392.8712985
38538.37591,392.447799
38538.86929,392.0256852
38539.36332,391.6049812
38539.85803,391.1857078
38540.35342,390.767883
38540.84949,390.3515245
38541.34627,389.9366486
38541.84375,389.5232677
38542.34195,389.1113981
38542.84086,388.7010573
38543.3405,388.2922584
38543.84088,387.8850179
38544.34199,387.4793537
38544.84386,387.0752837
38545.34648,386.6728247
38545.84987,386.2719909
38546.35402,385.8727921
38546.85893,385.4752402
38547.36462,385.0793444
38547.87107,384.6851112
38548.37828,384.2925415
38548.88625,383.9016351
38549.39497,383.5123935
38549.90443,383.1248193
38550.41465,382.7389175
38550.92561,382.3546986
38551.43732,381.972174
38551.94978,381.5913567
38552.463,381.2122696
38552.97699,380.8349398
38553.49177,380.4593986
38554.00734,380.0856766
38554.52373,379.7138046
38555.04094,379.3438174
38555.55899,378.9757465
38556.07789,378.6096229
38556.59765,378.2454815
38557.1183,377.8833647
38557.63985,377.5233133
38558.16231,377.1653673
38558.68571,376.8095671
38559.21006,376.4559522
38559.73537,376.1045588
38560.26165,375.7554273
38560.78893,375.4085991
38561.3172,375.0641109
38561.84649,374.7220006
38562.3768,374.382303
38562.90814,374.0450566
38563.44052,373.710301
38563.97395,373.3780754
38564.50843,373.048417
38565.04399,372.7213621
38565.58061,372.3969461
38566.1183,372.075206
38566.65708,371.7561834
38567.19695,371.439916
38567.7379,371.1264384
38568.27995,370.8157854
38568.82309,370.5079925
38569.36733,370.2030961
38569.91266,369.9011336
38570.45909,369.6021426
38571.00662,369.3061591
38571.55525,369.0132127
38572.10497,368.7233311
38572.65577,368.4365426
38573.20766,368.1528773
38573.76062,367.8723641
38574.31465,367.5950254
38574.86974,367.3208794
38575.42587,367.0499398
38575.98304,366.7822234
38576.54123,366.5177462
38577.10043,366.2565285
38577.66063,365.9985923
38578.22182,365.7439584
38578.78398,365.4926455
38579.3471,365.2446703
38579.91117,365.0000486
38580.47616,364.7587962
38581.04208,364.5209288
38581.60889,364.2864606
38582.17658,364.0554021
38582.74514,363.8277663
38583.31455,363.6035631
38583.88478,363.3828013
38584.45584,363.1654881
38585.02768,362.9516251
38585.6003,362.7412122
38586.17367,362.5342504
38586.74777,362.3307413
38587.32258,362.130687
38587.89809,361.9340871
38588.47427,361.7409355
38589.0511,361.5512294
38589.62856,361.3649679
38590.20663,361.1821499
38590.78528,361.0027732
38591.3645,360.8268343
38591.94426,360.6543292
38592.52454,360.4852535
38593.10533,360.3196027
38593.68659,360.1573728
38594.26831,359.9985601
38594.85048,359.8431612
38595.43306,359.6911729
38596.01604,359.5425923
38596.5994,359.3974145
38597.18311,359.2556302
38597.76716,359.117233
38598.35152,358.9822145
38598.93618,358.8505698
38599.52112,358.7222897
38600.10631,358.5973605
38600.69173,358.4757638
38601.27737,358.3574819
38601.8632,358.242489
38602.44921,358.1307604
38603.03536,358.0222654
38603.62164,357.9169675
38604.20804,357.8148324
38604.79452,357.7158223
38605.38107,357.6198971
38605.96767,357.5270141
38606.5543,357.4371247
38607.14093,357.3501824
38607.72756,357.2661376
38608.31416,357.1849447
38608.90071,357.1065602
38609.4872,357.0309396
38610.07361,356.958037
38610.65993,356.8878055
38611.24612,356.8201998
38611.83219,356.7551799
38612.41812,356.6927039
38613.00389,356.6327367
38613.58949,356.5752525
38614.1749,356.5202285
38614.76012,356.4676427
38615.34513,356.4174762
38615.92992,356.3697096
38616.51448,356.3243329
38617.0988,356.2813347
38617.68287,356.2407041
38618.26667,356.2024375
38618.8502,356.1665348
38619.43345,356.1329968
38620.01641,356.1018241
38620.59906,356.0730169
38621.1814,356.0465756
38621.76342,356.0225013
38622.34511,356.0007951
38622.92646,355.9814585
38623.50746,355.9644929
38624.0881,355.9498992
38624.66837,355.9376759
38625.24826,355.9278156
38625.82777,355.9203149
38626.40688,355.9151729
38626.98558,355.9123887
38627.56386,355.9119598
38628.14172,355.9138824
38628.71915,355.9181531
38629.29613,355.9247746
38629.87265,355.9337496
38630.44871,355.945075
38631.0243,355.9587502
38631.5994,355.9747771
38632.174,355.9931583
38632.7481,356.0138962
38633.32168,356.0369915
38633.89474,356.06244
38634.46726,356.0902425
38635.03924,356.1204037
38635.61066,356.1529313
38636.18151,356.1878373
38636.75179,356.2251288
38637.32147,356.2648102
38637.89056,356.3068902
38638.45903,356.3513752
38639.02687,356.3982744
38639.59408,356.4475924
38640.16065,356.4993318
38640.72655,356.5534932
38641.29179,356.6100717
38641.85636,356.6690609
38642.42024,356.7304558
38642.98342,356.7942506
38643.5459,356.8604336
38644.10767,356.9289901
38644.66872,356.9999071
38645.22904,357.0731765
38645.78863,357.1487861
38646.34747,357.2267213
38646.90556,357.3069704
38647.46289,357.389519
38648.01945,357.4743559
38648.57524,357.5614718
38649.13024,357.6508573
38649.68444,357.742502
38650.23784,357.8363955
38650.79043,357.9325276
38651.3422,358.0308869
38651.89315,358.1314586
38652.44326,358.2342329
38652.99253,358.3392044
38653.54095,358.4463667
38654.08851,358.5557087
38654.63521,358.6672229
38655.18104,358.7809042
38655.72598,358.8967483
38656.27003,359.01475
38656.81318,359.1349019
38657.35543,359.2571912
38657.89676,359.3816094
38658.43717,359.5081512
38658.97665,359.6368121
38659.51519,359.7675872
38660.05279,359.9004708
38660.58943,360.035456
38661.12511,360.1725341
38661.65983,360.3116917
38662.19356,360.4529195
38662.72632,360.5962116
38663.25809,360.7415632
38663.78886,360.8889685
38664.31862,361.0384209
38664.84737,361.1899129
38665.3751,361.3434366
38665.90181,361.4989844
38666.42748,361.6565485
38666.95211,361.8161216
38667.47569,361.9776965
38667.99821,362.1412663
38668.51968,362.3068239
38669.04007,362.4743623
38669.55939,362.6438745
38670.07762,362.8153534
38670.59477,362.988792
38671.11081,363.1641832
38671.62576,363.3415198
38672.13959,363.5207947
38672.6523,363.7020007
38673.16389,363.8851307
38673.67435,364.0701774
38674.18368,364.2571335
38674.69186,364.4459918
38675.19888,364.6367449
38675.70476,364.8293854
38676.20946,365.0239076
38676.713,365.2203101
38677.21535,365.4185876
38677.71652,365.6187316
38678.21649,365.8207345
38678.71526,366.0245937
38679.21283,366.2303053
38679.70917,366.4378671
38680.20429,366.6472745
38680.69817,366.8585262
38681.19083,367.0716294
38681.68226,367.2865849
38682.17243,367.5033766
38682.66133,367.7220025
38683.14895,367.942462
38683.63528,368.1647508
38684.12031,368.3888677
38684.60404,368.6148118
38685.08645,368.8425767
38685.56755,369.072155
38686.04731,369.3035435
38686.52574,369.5367364
38687.00283,369.7717274
38687.47857,370.0085137
38687.95295,370.2470891
38688.42597,370.4874461
38688.89761,370.7295805
38689.36788,370.9734864
38689.83675,371.219161
38690.30423,371.4666014
38690.7703,371.7158003
38691.23496,371.9667548
38691.69819,372.2194677
38692.15999,372.4739391
38692.62033,372.7301675
38693.07921,372.9881541
38693.53663,373.2478972
38693.99256,373.5093932
38694.447,373.7726371
38694.89994,374.0376213
38695.35139,374.3043412
38695.80132,374.5727899
38696.24974,374.8429596
38696.69664,375.1148423
38697.14201,375.3884301
38697.58585,375.6637149
38698.02815,375.9406884
38698.4689,376.2193411
38698.90811,376.4996632
38699.34576,376.781644
38699.78186,377.0652726
38700.21639,377.3505379
38700.64936,377.6374288
38701.08076,377.9259341
38701.51059,378.2160429
38701.93884,378.5077444
38702.36551,378.801028
38702.7906,379.0958818
38703.21411,379.3922906
38703.63603,379.6902412
38704.05637,379.9897195
38704.47512,380.2907141
38704.89229,380.5932125
38705.30786,380.8972037
38705.72184,381.2026735
38706.13423,381.5096044
38706.54504,381.8179753
38706.95428,382.1277675
38707.36194,382.4389609
38707.76804,382.7515333
38708.17259,383.0654569
38708.57561,383.3806991
38708.97711,383.69723
38709.37712,384.0150172
38709.77565,384.3340231
38710.17273,384.6542072
38710.5684,384.9755251
38710.96269,385.2979314
38711.35562,385.6213822
38711.74722,385.9458344
38712.13754,386.271245
38712.52659,386.5975695
38712.91442,386.9247582
38713.30107,387.2527574
38713.68659,387.5815097
38714.07102,387.9109574
38714.4544,388.2410454
38714.83678,388.5717214
38715.2182,388.9029349
38715.5987,389.2346362
38715.97832,389.5667756
38716.3571,389.8993048
38716.73508,390.232182
38717.11229,390.5653708
38717.48875,390.898834
38717.8645,391.2325345
38718.23957,391.5664334
38718.61401,391.9005073
38718.98785,392.2347304
38719.3611,392.5690482
38719.7338,392.903427
38720.10596,393.2378337
38720.47762,393.5722398
38720.8488,393.9066188
38721.21952,394.2409447
38721.5898,394.5751918
38721.95967,394.9093382
38722.32914,395.2433633
38722.69823,395.5772455
38723.06697,395.9109632
38723.43535,396.2444986
38723.80341,396.5778365
38724.17114,396.9109663
38724.53856,397.2438804
38724.90567,397.576578
38725.27245,397.909057
38725.63893,398.2413161
38726.00508,398.5733539
38726.37093,398.9051694
38726.73645,399.2367674
38727.10163,399.5681584
38727.46648,399.8993527
38727.83096,400.2303658
38728.19507,400.5612128
38728.55879,400.8919113
38728.92211,401.2224798
38729.28501,401.5529357
38729.64749,401.8832923
38730.00951,402.2135513
38730.37107,402.5437081
38730.73218,402.8737915
38731.09293,403.2038761
38731.45338,403.5340305
38731.81359,403.8643111
38732.17363,404.194785
38732.53356,404.5255275
38732.89348,404.8566045
38733.25345,405.1880734
38733.61355,405.5199839
38733.97382,405.8523858
38734.33435,406.1853283
38734.69517,406.5188603
38735.05635,406.853033
38735.41793,407.1878972
38735.77996,407.5235014
38736.14248,407.859891
38736.50555,408.1971063
38736.8692,408.535189
38737.23347,408.8741824
38737.59839,409.2141294
38737.96399,409.5550724
38738.33029,409.8970548
38738.69731,410.2401163
38739.06508,410.5842966
38739.4336,410.9296348
38739.8029,411.2761686
38740.17298,411.6239353
38740.54385,411.9729741
38740.91551,412.3233197
38741.28799,412.674999
38741.66129,413.0280359
38742.03543,413.3824544
38742.41041,413.7382778
38742.78625,414.095525
38743.16295,414.4542113
38743.54054,414.8143462
38743.91903,415.1759381
38744.29844,415.538997
38744.67877,415.9035271
38745.06006,416.2695324
38745.4423,416.6370175
38745.82553,417.0059863
38746.20974,417.3764411
38746.59495,417.7483835
38746.98117,418.121817
38747.3684,418.4967422
38747.75665,418.8731603
38748.14593,419.2510697
38748.53623,419.6304709
38748.92756,420.0113659
38749.31992,420.3937565
38749.71331,420.7776436
38750.10772,421.1630265
38750.50314,421.5499043
38750.89957,421.9382781
38751.297,422.3281452
38751.69541,422.7195
38752.0948,423.1123355
38752.49514,423.506646
38752.89643,423.9024291
38753.29865,424.2996782
38753.70178,424.6983807
38754.10581,425.098526
38754.51073,425.5001056
38754.91651,425.9031118
38755.32315,426.3075349
38755.73062,426.7133611
38756.13891,427.1205771
38756.54802,427.5291679
38756.95792,427.9391195
38757.36861,428.3504162
38757.78006,428.7630428
38758.19227,429.1769802
38758.60522,429.5922069
38759.0189,430.0087013
38759.43329,430.4264457
38759.84838,430.8454188
38760.26415,431.2655981
38760.68059,431.6869633
38761.09767,432.1094921
38761.51538,432.5331631
38761.93371,432.9579529
38762.35263,433.3838403
38762.77212,433.8108047
38763.19217,434.2388212
38763.61275,434.6678663
38764.03385,435.097916
38764.45544,435.5289427
38764.8775,435.9609216
38765.3,436.3938284
38765.72293,436.8276357
38766.14626,437.2623185
38766.56997,437.6978494
38766.99404,438.134201
38767.41845,438.57135
38767.84319,439.0092718
38768.26822,439.4479401
38768.69355,439.8873293
38769.11916,440.3274145
38769.54503,440.7681715
38769.97115,441.2095771
38770.3975,441.6516084
38770.82409,442.094243
38771.2509,442.5374588
38771.67792,442.9812341
38772.10514,443.4255475
38772.53257,443.8703796
38772.96018,444.3157152
38773.38798,444.761536
38773.81595,445.2078223
38774.2441,445.6545539
38774.67243,446.1017119
38775.10094,446.5492786
38775.52961,446.9972376
38775.95846,447.4455732
38776.38748,447.8942704
38776.81666,448.3433147
38777.24602,448.7926918
38777.67554,449.2423877
38778.10523,449.6923886
38778.53508,450.1426811
38778.9651,450.5932519
38779.39529,451.044088
38779.82564,451.4951765
38780.25617,451.9465048
38780.68686,452.3980617
38781.11772,452.8498401
38781.54875,453.3018309
38781.97993,453.7540278
38782.41127,454.206426
38782.84277,454.6590205
38783.27441,455.111806
38783.70619,455.5647772
38784.13812,456.0179289
38784.57018,456.4712582
38785.00238,456.9247663
38785.43469,457.3784517
38785.86713,457.8323111
38786.29968,458.2863411
38786.73235,458.7405388
38787.16499,459.19476
38787.59753,459.64893
38788.03022,460.1032915
38788.46304,460.5578402
38788.89599,461.0125716
38789.32906,461.4674821
38789.76224,461.9225685
38790.19554,462.3778284
38790.62895,462.8332598
38791.06247,463.2888615
38791.4961,463.744633
38791.92971,464.2004294
38792.36322,464.6561765
38792.79689,465.1121235
38793.23071,465.568267
38793.66469,466.0246024
38794.09882,466.4811226
38794.5331,466.9378228
38794.96755,467.3946976
38795.40216,467.8517456
38795.83693,468.3089666
38796.27187,468.7663567
38796.70697,469.2239151
38797.14225,469.6816428
38797.5777,470.1395411
38798.01333,470.5976108
38798.44914,471.0558528
38798.88513,471.5142675
38799.3213,471.9728555
38799.75765,472.4316178
38800.1942,472.8905557
38800.63093,473.3496707
38801.06785,473.8089644
38801.50497,474.2684387
38801.94228,474.7280956
38802.37978,475.187937
38802.81748,475.6479648
38803.25537,476.1081797
38803.69347,476.5685787
38804.13178,477.0291621
38804.57029,477.4899312
38805.00903,477.9508844
38805.44797,478.4120214
38805.88715,478.8733401
38806.32655,479.33484
38806.76619,479.7965176
38807.20607,480.2583688
38807.6462,480.7203927
38808.08659,481.1825871
38808.52724,481.6449529
38808.96814,482.1074921
38809.40931,482.5702062
38809.85074,483.0330957
38810.29245,483.4961608
38810.73442,483.9594011
38811.17667,484.4228182
38811.6192,484.8864177
38812.06199,485.3502021
38812.50506,485.814172
38812.94841,486.2783277
38813.39204,486.7426702
38813.83594,487.2072013
38814.28013,487.6719234
38814.7246,488.1368391
38815.16935,488.601951
38815.61438,489.0672616
38816.0597,489.5327733
38816.5053,489.9984869
38816.95119,490.4643994
38817.39738,490.9305099
38817.84386,491.3968161
38818.29066,491.8633182
38818.73777,492.3300134
38819.1852,492.796897
38819.63296,493.263964
38820.08107,493.7312087
38820.52954,494.1986224
38820.97838,494.6662004
38821.42761,495.1339392
38821.87724,495.6018329
38822.3273,496.069879
38822.77779,496.538079
38823.22872,497.006439
38823.68012,497.4749632
38824.132,497.9436586
38824.58437,498.412534
38825.03725,498.8815985
38825.49065,499.3508615
38825.94459,499.8203325
38826.39908,500.2900237
38826.85413,500.7599517
38827.30975,501.2301319
38827.76595,501.7005822
38828.22274,502.1713185
38828.68014,502.6423587
38829.13814,503.1137176
38829.59677,503.58541
38830.05602,504.0574544
38830.51592,504.5298667
38830.97646,505.0026605
38831.43765,505.4758488
38831.89952,505.9494463
38832.36205,506.4234709
38832.82527,506.8979351
38833.28918,507.3728446
38833.75379,507.8482075
38834.21912,508.3240338
38834.68517,508.8003339
38835.15194,509.2771172
38835.61946,509.7543919
38836.08772,510.2321648
38836.55674,510.7104399
38837.02652,511.1892164
38837.49708,511.6684959
38837.96842,512.1482818
38838.44054,512.6285752
38838.91346,513.1093727
38839.38717,513.5906711
38839.86169,514.0724654
38840.33702,514.5547535
38840.81316,515.037535
38841.2901,515.5208092
38841.76786,516.0045742
38842.24642,516.4888271
38842.72579,516.9735647
38843.20598,517.4587837
38843.68697,517.9444826
38844.16877,518.4306637
38844.65137,518.9173276
38845.13476,519.4044767
38845.61895,519.8921108
38846.10391,520.3802335
38846.58966,520.8688487
38847.07618,521.357957
38847.56347,521.8475621
38848.05151,522.3376702
38848.5403,522.8282859
38849.02983,523.3194095
38849.5201,523.8110426
38850.01109,524.3031848
38850.50279,524.7958374
38850.99521,525.2889974
38851.48832,525.7826592
38851.98212,526.2768162
38852.47661,526.7714608
38852.97176,527.2665847
38853.46757,527.7621786
38853.96401,528.2582313
38854.46109,528.7547304
38854.95878,529.2516617
38855.45706,529.7490096
38855.95593,530.2467572
38856.45536,530.7448866
38856.95533,531.2433789
38857.45584,531.7422141
38857.95686,532.241372
38858.45837,532.7408317
38858.96035,533.240572
38859.46279,533.7405715
38859.96567,534.2408086
38860.46895,534.7412622
38860.97264,535.2419105
38861.4767,535.7427324
38861.98111,536.2437068
38862.48585,536.7448131
38862.99092,537.2460312
38863.49628,537.7473416
38864.00191,538.2487258
38864.50781,538.7501658
38865.01395,539.2516453
38865.52032,539.7531495
38866.0269,540.2546647
38866.53369,540.7561784
38867.04066,541.2576785
38867.54782,541.7591519
38868.05514,542.2605824
38868.56263,542.7619579
38869.07028,543.263269
38869.57806,543.7645066
38870.08597,544.2656613
38870.59401,544.7667217
38871.10216,545.2676724
38871.61043,545.7685022
38872.11879,546.2692025
38872.62725,546.7697657
38873.1358,547.2701823
38873.64443,547.7704385
38874.15314,548.2705245
38874.66193,548.7704335
38875.17077,549.2701591
38875.67968,549.769695
38876.18864,550.2690347
38876.69765,550.7681718
38877.2067,551.2670999
38877.71579,551.7658132
38878.22491,552.2643061
38878.73407,552.7625738
38879.24325,553.2606117
38879.75245,553.7584157
38880.26167,554.255982
38880.77091,554.7533071
38881.28015,555.2503878
38881.7894,555.747221
38882.29865,556.2438039
38882.8079,556.7401338
38883.31715,557.2362083
38883.82639,557.732025
38884.33563,558.2275819
38884.84485,558.7228767
38885.35405,559.2179076
38885.86324,559.7126727
38886.37242,560.2071704
38886.88157,560.701399
38887.39069,561.1953571
38887.8998,561.6890434
38888.40887,562.1824567
38888.91792,562.6755959
38889.42695,563.1684602
38889.93594,563.6610486
38890.4449,564.1533606
38890.95383,564.6453955
38891.46273,565.1371529
38891.97159,565.6286325
38892.48043,566.119834
38892.98923,566.6107571
38893.49799,567.101402
38894.00673,567.5917684
38894.51543,568.0818548
38895.0241,568.5716555
38895.53275,569.0611691
38896.04133,569.5503616
38896.54983,570.0392069
38897.05828,570.5277553
38897.56669,571.0160099
38898.07507,571.5039724
38898.58341,571.9916439
38899.09172,572.4790232
38899.60001,572.9661052
38900.10829,573.4528887
38900.61654,573.9393753
38901.12477,574.4255665
38901.63298,574.911462
38902.14117,575.3970565
38902.64936,575.8823482
38903.15754,576.3673374
38903.6657,576.8520252
38904.17385,577.3364103
38904.682,577.8204868
38905.19015,578.3042525
38905.69829,578.7877075
38906.20643,579.2708526
38906.71457,579.7536879
38907.22271,580.2362133
38907.73084,580.7184263
38908.23898,581.2003207
38908.74713,581.6818939
38909.25529,582.1631466
38909.76345,582.6440814
38910.27161,583.1247047
38910.77976,583.6050181
38911.28792,584.0850206
38911.79607,584.5647102
38912.30423,585.0440859
38912.81238,585.5231474
38913.32054,586.0018952
38913.82869,586.4803301
38914.33685,586.958453
38914.845,587.4362646
38915.35315,587.9137658
38915.86129,588.3909571
38916.36943,588.8678389
38916.87757,589.3444115
38917.3857,589.8206753
38917.89383,590.2966305
38918.40195,590.7722774
38918.91007,591.2476163
38919.41818,591.722649
38919.92627,592.1973815
38920.43436,592.6718174
38920.94242,593.1459618
38921.45046,593.6198173
38921.95848,594.0933903
38922.46646,594.5666893
38922.9744,595.0397235
38923.4823,595.5125034
38923.99013,595.9850453
38924.49789,596.4573661
38925.00558,596.9294783
38925.51317,597.4013995
38926.02065,597.8731542
38926.52801,598.3447638
38927.03523,598.8162481
38927.5423,599.287627
38928.04921,599.7589216
38928.55596,600.230155
38929.06252,600.7013514
38929.56889,601.1725346
38930.07506,601.6437251
38930.58102,602.1149475
38931.08676,602.586228
38931.59227,603.0575889
38932.09755,603.5290561
38932.60258,604.0006575
38933.10735,604.4724189
38933.61187,604.9443618
38934.11613,605.4165105
38934.62011,605.8888917
38935.12381,606.3615326
38935.62723,606.8344598
38936.13035,607.3077001
38936.63318,607.7812794
38937.13572,608.2552211
38937.63796,608.7295518
38938.13992,609.2042982
38938.64158,609.679491
38939.14298,610.1551589
38939.6441,610.6313299
38940.14496,611.1080334
38940.64558,611.5853005
38941.14597,612.0631615
38941.64614,612.5416429
38942.14613,613.0207729
38942.64593,613.5005771
38943.14557,613.9810826
38943.64507,614.4623117
38944.14443,614.9442833
38944.64369,615.427015
38945.14286,615.9105218
38945.64195,616.3948139
38946.14098,616.8799024
38946.63998,617.3657962
38947.13896,617.8525054
38947.63793,618.3400357
38948.13692,618.82839
38948.63594,619.3175705
38949.13501,619.8075778
38949.63417,620.2984085
38950.13341,620.7900627
38950.63277,621.2825423
38951.13226,621.775849
38951.63189,622.269983
38952.13168,622.7649438
38952.63165,623.2607312
38953.1318,623.7573502
38953.63215,624.254807
38954.13269,624.7531073
38954.63344,625.252257
38955.13441,625.7522654
38955.6356,626.2531381
38956.13701,626.7548774
38956.63867,627.2574821
38957.14058,627.7609563
38957.64275,628.2653056
38958.14519,628.7705334
38958.64789,629.2766448
38959.15088,629.7836432
38959.65416,630.2915336
38960.15773,630.8003191
38960.6616,631.3100044
38961.16577,631.820592
38961.67027,632.3320877
38962.17508,632.8444986
38962.68021,633.3578319
38963.18567,633.8720937
38963.69147,634.3872874
38964.19762,634.9034124
38964.70411,635.4204716
38965.21097,635.9384706
38965.71818,636.4574154
38966.22577,636.9773117
38966.73372,637.4981649
38967.24204,638.0199815
38967.75074,638.5427719
38968.25981,639.0665428
38968.76926,639.5912974
38969.27911,640.1170349
38969.78935,640.6437593
38970.3,641.1714779
38970.81105,641.7001986
38971.32251,642.2299295
38971.83438,642.7606776
38972.34667,643.292448
38972.85939,643.8252419
38973.37254,644.3590636
38973.88614,644.8939202
38974.40017,645.4298186
38974.91465,645.9667638
38975.42958,646.504756
38975.94498,647.0437988
38976.46084,647.5838976
38976.97717,648.1250564
38977.49398,648.6672751
38978.01127,649.2105562
38978.52905,649.754903
38979.04733,650.3003146
38979.5661,650.8467935
38980.08538,651.3943439
38980.60516,651.9429698
38981.12545,652.492673
38981.64626,653.0434508
38982.16758,653.595304
38982.68943,654.1482373
38983.2118,654.7022595
38983.73468,655.2573751
38984.2577,655.8131762
38984.7807,656.3694824
38985.30436,656.9270398
38985.82865,657.4858311
38986.35355,658.0458297
38986.87905,658.607013
38987.40513,659.1693642
38987.93177,659.7328722
38988.45898,660.2975297
38988.98674,660.8633322
38989.51504,661.4302766
38990.04389,661.9983626
38990.57326,662.5675943
38991.10315,663.1379728
38991.63357,663.709497
38992.1645,664.2821657
38992.69596,664.8559788
38993.22793,665.4309367
38993.76042,666.0070401
38994.29343,666.5842901
38994.82694,667.1626872
38995.36095,667.7422322
38995.89548,668.3229251
38996.4305,668.9047656
38996.96602,669.4877531
38997.50203,670.0718862
38998.03853,670.6571635
38998.57551,671.2435827
38999.11298,671.8311412
38999.65092,672.419836
39000.18933,673.0096633
39000.72821,673.6006187
39001.26753,674.1926989
39001.8073,674.7859034
39002.34751,675.3802269
39002.88813,675.9756614
39003.42918,676.5721973
39003.97062,677.1698253
39004.51247,677.7685353
39005.05469,678.368317
39005.59728,678.9691611
39006.14021,679.5710615
39006.68347,680.1740074
39007.22705,680.7779852
39007.77093,681.3829802
39008.31509,681.9889761
39008.85951,682.5959558
39009.40419,683.2039019
39009.94908,683.8127965
39010.49419,684.4226219
39011.03948,685.0333601
39011.58494,685.6449934
39012.13055,686.2575045
39012.67629,686.8708764
39013.22214,687.4850925
39013.76809,688.100137
39014.31412,688.7159943
39014.86022,689.3326499
39015.40636,689.9500914
39015.95254,690.568311
39016.49873,691.187298
39017.04492,691.8070416
39017.5911,692.4275355
39018.13725,693.0487722
39018.68335,693.670749
39019.22939,694.293464
39019.77535,694.916912
39020.32123,695.5410904
39020.86701,696.1659942
39021.41268,696.7916177
39021.95825,697.4179565
39022.50369,698.0450079
39023.04901,698.6727699
39023.5942,699.3012398
39024.13925,699.9304115
39024.68416,700.560283
39025.22893,701.1908529
39025.77357,701.8221165
39026.31806,702.4540711
39026.86242,703.0867121
39027.40665,703.7200375
39027.95075,704.3540438
39028.49472,704.9887312
39029.03857,705.6241005
39029.58231,706.2601488
39030.12594,706.8968768
39030.66947,707.5342877
39031.21289,708.1723852
39031.75623,708.811173
39032.29948,709.4506549
39032.84265,710.0908353
39033.38575,710.7317189
39033.92878,711.373311
39034.47176,712.0156173
39035.01468,712.6586441
39035.55756,713.3023981
39036.1004,713.9468861
39036.6432,714.5921151
39037.18597,715.2380941
39037.72871,715.8848354
39038.27142,716.5323478
39038.81411,717.1806378
39039.35678,717.8297116
39039.89944,718.4795763
39040.44209,719.1302393
39040.98474,719.7817085
39041.52739,720.4339919
39042.07004,721.0870981
39042.6127,721.7410354
39043.15537,722.3958127
39043.69806,723.0514392
39044.24077,723.7079242
39044.78351,724.3652775
39045.32629,725.023509
39045.86912,725.682629
39046.41199,726.3426478
39046.95492,727.003576
39047.49792,727.6654241
39048.04099,728.3282027
39048.58415,728.9919224
39049.12739,729.6565938
39049.67073,730.3222275
39050.21417,730.9888339
39050.75772,731.6564236
39051.30139,732.3250072
39051.84519,732.9945947
39052.38913,733.6651956
39052.9332,734.3368186
39053.47741,735.0094724
39054.02178,735.6831647
39054.5663,736.3579034
39055.11099,737.0336942
39055.65584,737.7105387
39056.20088,738.3884423
39056.7461,739.0674125
39057.2915,739.7474564
39057.83709,740.4285808
39058.38287,741.1107913
39058.92885,741.7940932
39059.47503,742.4784912
39060.0214,743.1639899
39060.56799,743.8505937
39061.11478,744.5383069
39061.66178,745.2271338
39062.20899,745.9170785
39062.75642,746.6081451
39063.30407,747.3003375
39063.85193,747.9936595
39064.40002,748.6881148
39064.94832,749.3837068
39065.49685,750.0804391
39066.0456,750.7783149
39066.59457,751.4773374
39067.14376,752.177508
39067.69319,752.8788245
39068.24286,753.5812881
39068.79276,754.2849007
39069.3429,754.9896606
39069.89329,755.695569
39070.44392,756.4026273
39070.9948,757.1108326
39071.54593,757.8201853
39072.09732,758.5306855
39072.64898,759.2423296
39073.2009,759.9551171
39073.75308,760.6690489
39074.30554,761.3841244
39074.85827,762.1003386
39075.41128,762.8176902
39075.96457,763.5361795
39076.51814,764.2558055
